Facility_INSPIRE_ID,FacilityID,match_weight,match_probability
AT.CAED/9008390952283.FACILITY,229209,10.519750568837749,0.9993193187071046
AT.CAED/9008390955093.FACILITY,138317,11.149884228904348,0.9995600945845459
AT.CAED/9008390955284.FACILITY,301204,10.722359939624054,0.9994084505550594
AT.CAED/9008390956366.FACILITY,5829,19.198917698535634,0.9999983383132122
AT.CAED/9008390956830.FACILITY,5906,33.14746974040812,0.9999999998948965
AT.CAED/9008390956977.FACILITY,5904,20.91618761707137,0.9999994946411066
AT.CAED/9008390960448.FACILITY,229230,19.00479548001321,0.9999980989844319
AT.CAED/9008390961421.FACILITY,5766,25.06297416284895,0.9999999714705773
AT.CAED/9008390965184.FACILITY,229188,26.637236792455255,0.9999999904193998
AT.CAED/9008390965979.FACILITY,229247,13.127016251880887,0.9998882298559262
AT.CAED/9008390966594.FACILITY,5855,40.299218815885986,0.9999999999992608
AT.CAED/9008390967331.FACILITY,64980,26.388411627363833,0.9999999886159562
AT.CAED/9008390968352.FACILITY,97497,21.702550740322348,0.9999997069908939
AT.CAED/9008390968475.FACILITY,167764,27.25464325533726,0.9999999937549653
AT.CAED/9008390968598.FACILITY,65044,27.750029552043237,0.999999995569949
AT.CAED/9008390968734.FACILITY,97506,43.36150309414033,0.9999999999999115
AT.CAED/9008390968949.FACILITY,285052,5.810543333391641,0.9824941921439262
AT.CAED/9008390969007.FACILITY,229199,28.81454054147067,0.9999999978818389
AT.CAED/9008390969304.FACILITY,201862,22.69557172881554,0.9999998527849954
AT.CAED/9008390969649.FACILITY,201962,6.836216345324107,0.9913242000080136
AT.CAED/9008390969816.FACILITY,52013,27.30629182421046,0.9999999939745833
AT.CAED/9008390971307.FACILITY,65016,14.742043294820553,0.9999635089027199
AT.CAED/9008390971338.FACILITY,5938,20.020711898795533,0.9999990599200814
AT.CAED/9008390971345.FACILITY,5943,35.65561664407845,0.9999999999815248
AT.CAED/9008390971734.FACILITY,229183,29.783055584417195,0.9999999989175523
AT.CAED/9008390972281.FACILITY,65082,13.45579351910251,0.9999110053532191
AT.CAED/9008390972304.FACILITY,97517,8.338182024441375,0.9969195284320042
AT.CAED/9008390972489.FACILITY,5905,33.14746974040812,0.9999999998948965
AT.CAED/9008390972700.FACILITY,65082,31.17399151013101,0.999999999587244
AT.CAED/9008390972977.FACILITY,229189,28.424568256779573,0.999999997224429
AT.CAED/9008390973004.FACILITY,157468,20.409451792270044,0.9999992819701425
AT.CAED/9008390973059.FACILITY,5860,24.317118854694815,0.999999952157067
AT.CAED/9008390973172.FACILITY,174254,13.742173087652372,0.9999270270334112
AT.CAED/9008390973196.FACILITY,254238,21.91168607562173,0.99999974653084
AT.CAED/9008390973448.FACILITY,52025,24.686667945586333,0.9999999629684032
AT.CAED/9008390973523.FACILITY,229257,22.05639497098823,0.9999997707214545
AT.CAED/9008390973561.FACILITY,160667,21.620387217343637,0.9999996898192833
AT.CAED/9008390973578.FACILITY,229242,36.952611446826054,0.9999999999924811
AT.CAED/9008390973851.FACILITY,30038,21.8614846244779,0.9999997375556278
AT.CAED/9008390973868.FACILITY,52005,21.150217861340913,0.9999995703153668
AT.CAED/9008390973875.FACILITY,5965,21.8614846244779,0.9999997375556278
AT.CAED/9008390973882.FACILITY,52010,21.150217861340913,0.9999995703153668
AT.CAED/9008390973899.FACILITY,51998,36.49888396750536,0.9999999999897022
AT.CAED/9008390974124.FACILITY,182110,14.861151010151499,0.9999664004714605
AT.CAED/9008390974155.FACILITY,296174,14.861151010151499,0.9999664004714605
AT.CAED/9008390974230.FACILITY,65061,24.154352134320057,0.9999999464430966
AT.CAED/9008390974315.FACILITY,229178,14.927072420639561,0.9999679011470384
AT.CAED/9008390974902.FACILITY,229289,18.409006969633573,0.9999971270010715
AT.CAED/9008390975022.FACILITY,5757,15.479057598914444,0.999978105761258
AT.CAED/9008390975220.FACILITY,229170,13.505049825432952,0.9999139922561728
AT.CAED/9008390975237.FACILITY,5748,11.100846437791082,0.99954489191686
AT.CAED/9008390975244.FACILITY,5749,11.100846437791082,0.99954489191686
AT.CAED/9008390975251.FACILITY,206635,27.686302351537606,0.999999995369877
AT.CAED/9008390975268.FACILITY,201938,18.9538508588853,0.9999980306563689
AT.CAED/9008390975336.FACILITY,229241,20.995778606655776,0.9999995217657793
AT.CAED/9008390975541.FACILITY,206636,27.686302351537606,0.999999995369877
AT.CAED/9008390975701.FACILITY,5857,34.43616457530253,0.9999999999569789
AT.CAED/9008390975718.FACILITY,157485,14.742043294820553,0.9999635089027199
AT.CAED/9008390975725.FACILITY,5851,22.403344856503487,0.9999998197309722
AT.CAED/9008390975732.FACILITY,65013,28.620380941049547,0.9999999975767019
AT.CAED/9008390975848.FACILITY,229243,20.995778606655776,0.9999995217657793
AT.CAED/9008390975893.FACILITY,201966,23.222004977728496,0.9999998977931749
AT.CAED/9008390976289.FACILITY,229176,18.502561196661524,0.9999973073933515
AT.CAED/9008390976296.FACILITY,254255,10.685433424691386,0.9993931234180407
