Facility_INSPIRE_ID_cluster,Facility_INSPIRE_ID
NO.EEA/2014.0025.01.FACILITY,NO.EEA/2012.0067.01.FACILITY
NO.EEA/2015.0018.02.FACILITY,NO.EEA/2012.0074.01.FACILITY
NO.EEA/2015.0019.02.FACILITY,NO.EEA/2012.0074.01.FACILITY
NO.EEA/2017.0006.02.FACILITY,NO.EEA/2004.0051.01.FACILITY
NO.EEA/2017.0022.01.FACILITY,NO.EEA/2012.0056.01.FACILITY
NO.EEA/2017.0032.01.FACILITY,NO.EEA/2012.0064.02.FACILITY
NO.EEA/2018.0018.01.FACILITY,NO.EEA/2012.0056.01.FACILITY
NO.EEA/2018.0020.01.FACILITY,NO.EEA/2012.0056.01.FACILITY
NO.EEA/2019.0024.02.FACILITY,NO.EEA/2004.0048.02.FACILITY
NO.EEA/2022.0003.03.FACILITY,NO.EEA/2030.0062.02.FACILITY
NO.EEA/2022.0003.04.FACILITY,NO.EEA/1936.0033.03.FACILITY
NO.EEA/2022.0006.03.FACILITY,NO.EEA/2030.0062.02.FACILITY
NO.EEA/2022.0006.04.FACILITY,NO.EEA/1936.0033.03.FACILITY
NO.EEA/2022.0027.01.FACILITY,NO.EEA/1927.0013.01.FACILITY
NO.EEA/2022.0028.01.FACILITY,NO.EEA/1927.0013.01.FACILITY
NO.EEA/2027.0004.03.FACILITY,NO.EEA/2027.0004.02.FACILITY
NO.EEA/2027.0005.03.FACILITY,NO.EEA/2027.0004.02.FACILITY
NO.EEA/2027.0007.03.FACILITY,NO.EEA/2027.0004.02.FACILITY
NO.EEA/2027.0007.07.FACILITY,NO.EEA/1936.0032.01.FACILITY
NO.EEA/2027.0016.02.FACILITY,NO.EEA/1940.0021.01.FACILITY
NO.EEA/2028.0034.03.FACILITY,NO.EEA/1927.0013.01.FACILITY
NO.EEA/2030.0056.03.FACILITY,NO.EEA/2030.0062.02.FACILITY
NO.EEA/2030.0056.04.FACILITY,NO.EEA/1940.0021.01.FACILITY
NO.EEA/2030.0059.04.FACILITY,NO.EEA/2030.0062.02.FACILITY
NO.EEA/2030.0061.03.FACILITY,NO.EEA/2027.0004.02.FACILITY
NO.EEA/2030.0062.03.FACILITY,NO.EEA/2030.0062.02.FACILITY
NO.EEA/212915.FACILITY,NO.EEA/1612.0034.01.FACILITY
NO.EEA/212928.FACILITY,NO.EEA/1620.0064.02.FACILITY
NO.EEA/212932.FACILITY,NO.EEA/1620.0053.01.FACILITY
NO.EEA/212952.FACILITY,NO.EEA/1630.0022.02.FACILITY
NO.EEA/241166.FACILITY,NO.EEA/1620.0029.01.FACILITY
NO.EEA/241169.FACILITY,NO.EEA/1630.0050.01.FACILITY
NO.EEA/241170.FACILITY,NO.EEA/1632.0022.02.FACILITY
NO.EEA/241171.FACILITY,NO.EEA/1632.0022.02.FACILITY
NO.EEA/294476.FACILITY,NO.EEA/1632.0022.02.FACILITY
NO.EEA/294478.FACILITY,NO.EEA/1630.0050.01.FACILITY
NO.EEA/294483.FACILITY,NO.EEA/1750.0057.02.FACILITY
NO.EEA/294484.FACILITY,NO.EEA/1751.0064.01.FACILITY
NO.EEA/5013.0081.01.FACILITY,NO.EEA/1748.0011.02.FACILITY
NO.EEA/5014.0032.01.FACILITY,NO.EEA/78788.FACILITY
NO.EEA/5018.0036.02.FACILITY,NO.EEA/1620.0081.01.FACILITY
NO.EEA/5020.0019.01.FACILITY,NO.EEA/1750.0070.01.FACILITY
NO.EEA/5050.0055.01.FACILITY,NO.EEA/5048.0017.02.FACILITY
NO.EEA/5051.0100.02.FACILITY,NO.EEA/1751.0066.01.FACILITY
NO.EEA/5051.0101.02.FACILITY,NO.EEA/1751.0066.01.FACILITY
NO.EEA/5052.0026.02.FACILITY,NO.EEA/1751.0066.01.FACILITY
PL.EEA/02C_001148.FACILITY,PL.EEA/02C_001150.FACILITY
PL.EEA/12S003377.FACILITY,PL.EEA/12S002370.FACILITY
PL.EEA/12S003548.FACILITY,PL.EEA/12S002342.FACILITY
PL.EEA/14N001297.FACILITY,PL.EEA/14N001296.FACILITY
PL.MŚ/000000049.FACILITY,PL.MŚ/000000048.FACILITY
PL.MŚ/000000068.FACILITY,PL.EEA/02C_000194.FACILITY
PL.MŚ/000000101.FACILITY,PL.MŚ/000000612.FACILITY
PL.MŚ/000000165.FACILITY,PL.MŚ/000000161.FACILITY
PL.MŚ/000000203.FACILITY,PL.MŚ/000000207.FACILITY
PL.MŚ/000000228.FACILITY,PL.MŚ/000000077.FACILITY
PL.MŚ/000000246.FACILITY,PL.EEA/06K000153.FACILITY
PL.MŚ/000000318.FACILITY,PL.EEA/02C_002206.FACILITY
PL.MŚ/000000412.FACILITY,PL.EEA/09R003884.FACILITY
PL.MŚ/000000508.FACILITY,PL.EEA/06K001597.FACILITY
PL.MŚ/000000862.FACILITY,PL.MŚ/000002276.FACILITY
PL.MŚ/000001605.FACILITY,PL.EEA/16Z000940.FACILITY
PL.MŚ/000001711.FACILITY,PL.EEA/02C_003611.FACILITY
PL.MŚ/000001877.FACILITY,PL.MŚ/000001447.FACILITY
PL.MŚ/000002034.FACILITY,PL.EEA/07W003567.FACILITY
PL.MŚ/000002129.FACILITY,PL.MŚ/000002130.FACILITY
PL.MŚ/000003140.FACILITY,PL.MŚ/000003145.FACILITY
PL.MŚ/000003189.FACILITY,PL.MŚ/000003213.FACILITY
PL.MŚ/000003197.FACILITY,PL.MŚ/000003228.FACILITY
PL.MŚ/000003201.FACILITY,PL.MŚ/000003213.FACILITY
PL.MŚ/000003229.FACILITY,PL.MŚ/000003213.FACILITY
PL.MŚ/000003663.FACILITY,PL.EEA/15P003252.FACILITY
PL.MŚ/000003673.FACILITY,PL.EEA/01D000269.FACILITY
PL.MŚ/000003790.FACILITY,PL.EEA/11G000330.FACILITY
PL.MŚ/000004050.FACILITY,PL.EEA/12S002348.FACILITY
PL.MŚ/000004095.FACILITY,PL.EEA/12S000510.FACILITY
PL.MŚ/000004387.FACILITY,PL.EEA/07W003564.FACILITY
PL.MŚ/000004487.FACILITY,PL.EEA/07W003564.FACILITY
PL.MŚ/000004548.FACILITY,PL.EEA/02C_003990.FACILITY
PL.MŚ/000004584.FACILITY,PL.EEA/12S003813.FACILITY
PL.MŚ/000004603.FACILITY,PL.EEA/15P003224.FACILITY
PL.MŚ/000004638.FACILITY,PL.EEA/12S000277.FACILITY
PL.MŚ/000004897.FACILITY,PL.MŚ/000000757.FACILITY
PL.MŚ/000005087.FACILITY,PL.MŚ/000001733.FACILITY
PT.CAED/173009784.FACILITY,PT.EEA/100017300.FACILITY
PT.CAED/PT.APA00075662.CI,PT.EEA/100005379.FACILITY
PT.CAED/PT.APA00084593.CI,PT.EEA/100005659.FACILITY
PT.CAED/PT.APA05762362.CI,PT.CAED/PT.APA05762302.CI
PT.CAED/PT.APA05762542.CI,PT.EEA/100015421.FACILITY
PT.CAED/PT.APA05763542.CI,PT.EEA/100001494.FACILITY
PT.CAED/PT.APA05763582.CI,PT.EEA/100023780.FACILITY
PT.CAED/PT.APA05765162.CI,PT.EEA/100004092.FACILITY
PT.CAED/PT.APA05765202.CI,PT.EEA/100002393.FACILITY
PT.CAED/PT.APA05765222.CI,PT.EEA/100002757.FACILITY
PT.CAED/PT.APA05767002.CI,PT.CAED/PT.APA05766982.CI
PT.CAED/PT.APA05769122.CI,PT.EEA/100002344.FACILITY
PT.CAED/PT.APA05770542.CI,PT.EEA/100005452.FACILITY
PT.CAED/PT.APA05771722.CI,PT.EEA/100005208.FACILITY
PT.CAED/PT.APA05772762.CI,PT.EEA/100005270.FACILITY
PT.CAED/PT.APA05772782.CI,PT.EEA/100005269.FACILITY
PT.CAED/PT.APA05775562.CI,PT.EEA/100003912.FACILITY
PT.CAED/PT.APA05775642.CI,PT.EEA/100009500.FACILITY
PT.CAED/PT.APA05776742.CI,PT.EEA/100003144.FACILITY
PT.CAED/PT.APA05778182.CI,PT.EEA/100003912.FACILITY
PT.CAED/PT.APA08901483.CI,PT.EEA/100014560.FACILITY
PT.CAED/PT.APA10751743.CI,PT.EEA/100005602.FACILITY
PT.CAED/PT.APA11343803.CI,PT.CAED/PT.APA07996803.CI
RO.CAED/101IS0001.FACILITY,RO.EEA/RO1IS_11.FACILITY
RO.CAED/102GR0001.FACILITY,RO.EEA/RO3GR_713.FACILITY
RO.CAED/102TR0001.FACILITY,RO.EEA/RO3TR_41.FACILITY
RO.CAED/103BH0001.FACILITY,RO.EEA/RO6BH_217.FACILITY
RO.CAED/103CS0001.FACILITY,RO.EEA/RO5CS_510.FACILITY
RO.CAED/105VS0001.FACILITY,RO.EEA/RO1VS_711.FACILITY
RO.CAED/106AB0001.FACILITY,RO.EEA/RO7AB_714.FACILITY
RO.CAED/106HD0001.FACILITY,RO.EEA/RO5HD_318.FACILITY
RO.CAED/108GR0001.FACILITY,RO.EEA/RO3GR_75.FACILITY
RO.CAED/109VS0001.FACILITY,RO.EEA/RO1VS_78.FACILITY
RO.CAED/110DB0001.FACILITY,RO.CAED/108SB0001.FACILITY
RO.CAED/112GR0001.FACILITY,RO.EEA/RO3GR_79.FACILITY
RO.CAED/113BC0001.FACILITY,RO.EEA/RO1BC_711.FACILITY
RO.CAED/113BH0001.FACILITY,RO.EEA/RO6BH_719.FACILITY
RO.CAED/113IS0001.FACILITY,RO.EEA/RO1IS_77.FACILITY
RO.CAED/115BV0001.FACILITY,RO.EEA/RO7BV_48.FACILITY
RO.CAED/116VS0001.FACILITY,RO.EEA/RO1VS_78.FACILITY
RO.CAED/117BC0001.FACILITY,RO.EEA/RO1BC_72.FACILITY
RO.CAED/117IS0001.FACILITY,RO.EEA/RO1IS_72.FACILITY
RO.CAED/118BC0001.FACILITY,RO.EEA/RO1BC_72.FACILITY
RO.CAED/118CS0001.FACILITY,RO.CAED/115CS0001.FACILITY
RO.CAED/118IS0001.FACILITY,RO.EEA/RO1IS_73.FACILITY
RO.CAED/119BC0001.FACILITY,RO.EEA/RO1BC_72.FACILITY
RO.CAED/119CS0001.FACILITY,RO.CAED/115CS0001.FACILITY
RO.CAED/120AG0001.FACILITY,RO.EEA/RO3AG_717.FACILITY
RO.CAED/120SM0001.FACILITY,RO.CAED/117SM0001.FACILITY
RO.CAED/120TM0001.FACILITY,RO.EEA/RO5TM_714.FACILITY
RO.CAED/122CL0001.FACILITY,RO.EEA/RO3CL_730.FACILITY
RO.CAED/122IS0001.FACILITY,RO.EEA/RO1IS_77.FACILITY
RO.CAED/123BC0001.FACILITY,RO.EEA/RO1BC_711.FACILITY
RO.CAED/123CL0001.FACILITY,RO.EEA/RO3IL_75.FACILITY
RO.CAED/125BC0001.FACILITY,RO.EEA/RO1BC_711.FACILITY
RO.CAED/127TM0001.FACILITY,RO.EEA/RO5TM_714.FACILITY
RO.CAED/128TM0001.FACILITY,RO.EEA/RO5TM_710.FACILITY
RO.CAED/129TM0001.FACILITY,RO.EEA/RO5TM_710.FACILITY
RO.CAED/130TM0001.FACILITY,RO.EEA/RO5TM_714.FACILITY
RO.CAED/131SM0001.FACILITY,RO.CAED/117SM0001.FACILITY
RO.CAED/131TM0001.FACILITY,RO.EEA/RO5TM_710.FACILITY
RO.CAED/133AG0001.FACILITY,RO.EEA/RO3AG_717.FACILITY
RO.CAED/133TM0001.FACILITY,RO.EEA/RO5TM_710.FACILITY
RO.CAED/134IS0001.FACILITY,RO.EEA/RO1IS_72.FACILITY
RO.CAED/136MS0001.FACILITY,RO.CAED/120MS0001.FACILITY
RO.CAED/137BC0001.FACILITY,RO.EEA/RO1BC_711.FACILITY
RO.CAED/137TM0001.FACILITY,RO.EEA/RO5TM_714.FACILITY
RO.CAED/138TM0001.FACILITY,RO.EEA/RO5TM_710.FACILITY
RO.CAED/139TM0001.FACILITY,RO.EEA/RO5TM_714.FACILITY
RO.CAED/144PH0001.FACILITY,RO.EEA/RO3PH_733.FACILITY
RS.EEA/101444060/7.FACILITY,RS.EEA/101444060/3.FACILITY
RS.EEA/101546948/1.FACILITY,RS.EEA/101546948.FACILITY
RS.EEA/159611.FACILITY,RS.EEA/159610.FACILITY
RS.SEPA.NRIZ/FACILITY.000000001,RS.EEA/104052135/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000002,RS.EEA/104052135/2.FACILITY
RS.SEPA.NRIZ/FACILITY.000000005,RS.EEA/100139344/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000006,RS.EEA/100139344/2.FACILITY
RS.SEPA.NRIZ/FACILITY.000000007,RS.EEA/100139344/3.FACILITY
RS.SEPA.NRIZ/FACILITY.000000008,RS.EEA/100139344/4.FACILITY
RS.SEPA.NRIZ/FACILITY.000000009,RS.EEA/100139344/5.FACILITY
RS.SEPA.NRIZ/FACILITY.000000014,RS.EEA/100139344/10.FACILITY
RS.SEPA.NRIZ/FACILITY.000000016,RS.EEA/100500644.FACILITY
RS.SEPA.NRIZ/FACILITY.000000017,RS.EEA/100319447.FACILITY
RS.SEPA.NRIZ/FACILITY.000000020,RS.EEA/101576503.FACILITY
RS.SEPA.NRIZ/FACILITY.000000023,RS.EEA/100726741/2.FACILITY
RS.SEPA.NRIZ/FACILITY.000000025,RS.EEA/124090.FACILITY
RS.SEPA.NRIZ/FACILITY.000000026,RS.EEA/124091.FACILITY
RS.SEPA.NRIZ/FACILITY.000000027,RS.EEA/124093.FACILITY
RS.SEPA.NRIZ/FACILITY.000000028,RS.EEA/124092.FACILITY
RS.SEPA.NRIZ/FACILITY.000000029,RS.EEA/124105.FACILITY
RS.SEPA.NRIZ/FACILITY.000000030,RS.EEA/124106.FACILITY
RS.SEPA.NRIZ/FACILITY.000000031,RS.EEA/159622.FACILITY
RS.SEPA.NRIZ/FACILITY.000000032,RS.EEA/124074.FACILITY
RS.SEPA.NRIZ/FACILITY.000000033,RS.EEA/124075.FACILITY
RS.SEPA.NRIZ/FACILITY.000000035,RS.EEA/124088.FACILITY
RS.SEPA.NRIZ/FACILITY.000000036,RS.EEA/124101.FACILITY
RS.SEPA.NRIZ/FACILITY.000000042,RS.EEA/159610.FACILITY
RS.SEPA.NRIZ/FACILITY.000000043,RS.EEA/159610.FACILITY
RS.SEPA.NRIZ/FACILITY.000000045,RS.EEA/193211.FACILITY
RS.SEPA.NRIZ/FACILITY.000000046,RS.EEA/104752659.FACILITY
RS.SEPA.NRIZ/FACILITY.000000050,RS.EEA/101624563.FACILITY
RS.SEPA.NRIZ/FACILITY.000000063,RS.EEA/100886978.FACILITY
RS.SEPA.NRIZ/FACILITY.000000064,RS.EEA/103946907.FACILITY
RS.SEPA.NRIZ/FACILITY.000000068,RS.EEA/103084723/10.FACILITY
RS.SEPA.NRIZ/FACILITY.000000077,RS.EEA/102767798/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000079,RS.EEA/100629205/2.FACILITY
RS.SEPA.NRIZ/FACILITY.000000080,RS.EEA/100629205/3.FACILITY
RS.SEPA.NRIZ/FACILITY.000000081,RS.EEA/100629205/4.FACILITY
RS.SEPA.NRIZ/FACILITY.000000082,RS.EEA/100987136.FACILITY
RS.SEPA.NRIZ/FACILITY.000000084,RS.EEA/124099.FACILITY
RS.SEPA.NRIZ/FACILITY.000000086,RS.EEA/124099.FACILITY
RS.SEPA.NRIZ/FACILITY.000000087,RS.EEA/124086.FACILITY
RS.SEPA.NRIZ/FACILITY.000000089,RS.EEA/124087.FACILITY
RS.SEPA.NRIZ/FACILITY.000000090,RS.EEA/100859864/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000093,RS.EEA/100939459.FACILITY
RS.SEPA.NRIZ/FACILITY.000000095,RS.EEA/100949305.FACILITY
RS.SEPA.NRIZ/FACILITY.000000097,RS.EEA/103302884.FACILITY
RS.SEPA.NRIZ/FACILITY.000000103,RS.EEA/105908240.FACILITY
RS.SEPA.NRIZ/FACILITY.000000116,RS.EEA/100508466.FACILITY
RS.SEPA.NRIZ/FACILITY.000000118,RS.EEA/101430241.FACILITY
RS.SEPA.NRIZ/FACILITY.000000119,RS.EEA/101052694/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000121,RS.EEA/101865761.FACILITY
RS.SEPA.NRIZ/FACILITY.000000122,RS.EEA/100777129/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000123,RS.EEA/106257426/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000144,RS.EEA/101039041.FACILITY
RS.SEPA.NRIZ/FACILITY.000000145,RS.EEA/100838486.FACILITY
RS.SEPA.NRIZ/FACILITY.000000146,RS.EEA/100237118.FACILITY
RS.SEPA.NRIZ/FACILITY.000000147,RS.EEA/100667004.FACILITY
RS.SEPA.NRIZ/FACILITY.000000148,RS.EEA/100346317.FACILITY
RS.SEPA.NRIZ/FACILITY.000000150,RS.EEA/100003017.FACILITY
RS.SEPA.NRIZ/FACILITY.000000154,RS.EEA/102350996.FACILITY
RS.SEPA.NRIZ/FACILITY.000000156,RS.EEA/106474977/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000158,RS.EEA/101059219.FACILITY
RS.SEPA.NRIZ/FACILITY.000000159,RS.EEA/102904038.FACILITY
RS.SEPA.NRIZ/FACILITY.000000160,RS.EEA/102904038/2.FACILITY
RS.SEPA.NRIZ/FACILITY.000000161,RS.EEA/100415973.FACILITY
RS.SEPA.NRIZ/FACILITY.000000162,RS.EEA/103723527/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000163,RS.EEA/103723527/2.FACILITY
RS.SEPA.NRIZ/FACILITY.000000165,RS.EEA/103723527/5.FACILITY
RS.SEPA.NRIZ/FACILITY.000000167,RS.EEA/103155425.FACILITY
RS.SEPA.NRIZ/FACILITY.000000168,RS.EEA/101971763/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000169,RS.EEA/213258.FACILITY
RS.SEPA.NRIZ/FACILITY.000000170,RS.EEA/101971763/3.FACILITY
RS.SEPA.NRIZ/FACILITY.000000171,RS.EEA/101971763/4.FACILITY
RS.SEPA.NRIZ/FACILITY.000000175,RS.EEA/101667065.FACILITY
RS.SEPA.NRIZ/FACILITY.000000177,RS.EEA/101444060/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000178,RS.EEA/101444060/2.FACILITY
RS.SEPA.NRIZ/FACILITY.000000181,RS.EEA/101444060/5.FACILITY
RS.SEPA.NRIZ/FACILITY.000000185,RS.EEA/100953800.FACILITY
RS.SEPA.NRIZ/FACILITY.000000186,RS.EEA/107225868/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000187,RS.EEA/107125506/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000188,RS.EEA/103613971/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000189,RS.EEA/101436596.FACILITY
RS.SEPA.NRIZ/FACILITY.000000190,RS.EEA/100730832/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000191,RS.EEA/101375853/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000192,RS.EEA/101711345/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000193,RS.EEA/100807626/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000194,RS.EEA/100459970/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000196,RS.EEA/100449526.FACILITY
RS.SEPA.NRIZ/FACILITY.000000197,RS.EEA/101510241/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000198,RS.EEA/177507.FACILITY
RS.SEPA.NRIZ/FACILITY.000000199,RS.EEA/101510241/3.FACILITY
RS.SEPA.NRIZ/FACILITY.000000204,RS.EEA/177512.FACILITY
RS.SEPA.NRIZ/FACILITY.000000205,RS.EEA/107512258/6.FACILITY
RS.SEPA.NRIZ/FACILITY.000000206,RS.EEA/107512258/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000207,RS.EEA/107512258/2.FACILITY
RS.SEPA.NRIZ/FACILITY.000000208,RS.EEA/107512258/3.FACILITY
RS.SEPA.NRIZ/FACILITY.000000209,RS.EEA/107512258/6.FACILITY
RS.SEPA.NRIZ/FACILITY.000000211,RS.EEA/177509.FACILITY
RS.SEPA.NRIZ/FACILITY.000000212,RS.EEA/100333611/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000213,RS.EEA/100333611/2.FACILITY
RS.SEPA.NRIZ/FACILITY.000000214,RS.EEA/100333611/3.FACILITY
RS.SEPA.NRIZ/FACILITY.000000215,RS.EEA/213270.FACILITY
RS.SEPA.NRIZ/FACILITY.000000216,RS.EEA/101446223.FACILITY
RS.SEPA.NRIZ/FACILITY.000000219,RS.EEA/100637458/2.FACILITY
RS.SEPA.NRIZ/FACILITY.000000220,RS.EEA/100637458/2.FACILITY
RS.SEPA.NRIZ/FACILITY.000000221,RS.EEA/100637458/4.FACILITY
RS.SEPA.NRIZ/FACILITY.000000226,RS.EEA/100122353.FACILITY
RS.SEPA.NRIZ/FACILITY.000000227,RS.EEA/100510189.FACILITY
RS.SEPA.NRIZ/FACILITY.000000228,RS.EEA/101582745.FACILITY
RS.SEPA.NRIZ/FACILITY.000000229,RS.EEA/101444168.FACILITY
RS.SEPA.NRIZ/FACILITY.000000230,RS.EEA/101340562/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000233,RS.EEA/100846242/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000234,RS.EEA/100846242/2.FACILITY
RS.SEPA.NRIZ/FACILITY.000000235,RS.EEA/100510210/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000236,RS.EEA/101460248/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000237,RS.EEA/101086675/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000239,RS.EEA/100537245/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000240,RS.EEA/100537245/2.FACILITY
RS.SEPA.NRIZ/FACILITY.000000241,RS.EEA/101878039/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000243,RS.EEA/100435150/2.FACILITY
RS.SEPA.NRIZ/FACILITY.000000245,RS.EEA/100435150/4.FACILITY
RS.SEPA.NRIZ/FACILITY.000000246,RS.EEA/100435150/5.FACILITY
RS.SEPA.NRIZ/FACILITY.000000249,RS.EEA/100435150/8.FACILITY
RS.SEPA.NRIZ/FACILITY.000000250,RS.EEA/101455134.FACILITY
RS.SEPA.NRIZ/FACILITY.000000252,RS.EEA/104764582/2.FACILITY
RS.SEPA.NRIZ/FACILITY.000000253,RS.EEA/100000969.FACILITY
RS.SEPA.NRIZ/FACILITY.000000254,RS.EEA/100000969/2.FACILITY
RS.SEPA.NRIZ/FACILITY.000000256,RS.EEA/102034237.FACILITY
RS.SEPA.NRIZ/FACILITY.000000257,RS.EEA/100368638.FACILITY
RS.SEPA.NRIZ/FACILITY.000000258,RS.EEA/101047814/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000260,RS.EEA/101417518/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000261,RS.EEA/101448811/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000262,RS.EEA/100784835/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000263,RS.EEA/101957940/2.FACILITY
RS.SEPA.NRIZ/FACILITY.000000264,RS.EEA/100793137.FACILITY
RS.SEPA.NRIZ/FACILITY.000000265,RS.EEA/107352731/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000268,RS.EEA/124082.FACILITY
RS.SEPA.NRIZ/FACILITY.000000269,RS.EEA/159597.FACILITY
RS.SEPA.NRIZ/FACILITY.000000270,RS.EEA/159614.FACILITY
RS.SEPA.NRIZ/FACILITY.000000271,RS.EEA/100962933.FACILITY
RS.SEPA.NRIZ/FACILITY.000000273,RS.EEA/100741587.FACILITY
RS.SEPA.NRIZ/FACILITY.000000274,RS.EEA/100636842.FACILITY
RS.SEPA.NRIZ/FACILITY.000000278,RS.EEA/100261360.FACILITY
RS.SEPA.NRIZ/FACILITY.000000280,RS.EEA/241726.FACILITY
RS.SEPA.NRIZ/FACILITY.000000281,RS.EEA/100001636/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000284,RS.EEA/105808309.FACILITY
RS.SEPA.NRIZ/FACILITY.000000285,RS.EEA/100753461.FACILITY
RS.SEPA.NRIZ/FACILITY.000000308,RS.EEA/100582522.FACILITY
RS.SEPA.NRIZ/FACILITY.000000333,RS.EEA/101444060/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000337,RS.EEA/101444060/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000343,RS.EEA/101444060/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000344,RS.EEA/101444060/1.FACILITY
RS.SEPA.NRIZ/FACILITY.000000349,RS.EEA/101444060/1.FACILITY
SE.CAED/10014323.Facility,SE.CAED/10022071.Facility
SE.CAED/10017807.Facility,SE.EEA/1214-91-801.FACILITY
SE.CAED/10018160.Facility,SE.CAED/10018161.Facility
SE.CAED/10019446.Facility,SE.CAED/10019440.Facility
SE.CAED/10020475.Facility,SE.EEA/1780-1055.FACILITY
SI.ARSO/000000205.FACILITY,SI.ARSO/000000040.FACILITY
SI.ARSO/000000206.FACILITY,SI.ARSO/000000040.FACILITY
SI.ARSO/000000207.FACILITY,SI.ARSO/000000040.FACILITY
UK.CAED/BEISOffsh-Glen-Lyon-FPSO.FACILITY,GB.EEA/DECCOffsh-Schiehallion-FPSO.FACILITY
UK.CAED/EW_EA-10135.FACILITY,UK.CAED/EW_EA-6684.FACILITY
UK.CAED/EW_EA-10138.FACILITY,GB.EEA/EW_EA-10138.FACILITY
UK.CAED/EW_EA-12.FACILITY,GB.EEA/EW_EA-12.FACILITY
UK.CAED/EW_EA-12785.FACILITY,GB.EEA/EW_EA-995.FACILITY
UK.CAED/EW_EA-12864.FACILITY,GB.EEA/EW_EA-12864.FACILITY
UK.CAED/EW_EA-12932.FACILITY,UK.CAED/EW_EA-5599.FACILITY
UK.CAED/EW_EA-13615.FACILITY,GB.EEA/EW_EA-13615.FACILITY
UK.CAED/EW_EA-13631.FACILITY,UK.CAED/EW_EA-6415.FACILITY
UK.CAED/EW_EA-14680.FACILITY,GB.EEA/EW_EA-14680.FACILITY
UK.CAED/EW_EA-14697.FACILITY,GB.EEA/EW_EA-14697.FACILITY
UK.CAED/EW_EA-15381.FACILITY,GB.EEA/EW_EA-5524.FACILITY
UK.CAED/EW_EA-15384.FACILITY,GB.EEA/EW_EA-5107.FACILITY
UK.CAED/EW_EA-15389.FACILITY,GB.EEA/EW_EA-5284.FACILITY
UK.CAED/EW_EA-15411.FACILITY,GB.EEA/EW_EA-14743.FACILITY
UK.CAED/EW_EA-15758.FACILITY,GB.EEA/EW_EA-5524.FACILITY
UK.CAED/EW_EA-16635.FACILITY,UK.CAED/EW_EA-2484.FACILITY
UK.CAED/EW_EA-16645.FACILITY,GB.EEA/EW_EA-3011.FACILITY
UK.CAED/EW_EA-16730.FACILITY,GB.EEA/EW_EA-10244.FACILITY
UK.CAED/EW_EA-16754.FACILITY,UK.CAED/EW_EA-1130.FACILITY
UK.CAED/EW_EA-16769.FACILITY,UK.CAED/EW_EA-1468.FACILITY
UK.CAED/EW_EA-16771.FACILITY,UK.CAED/EW_EA-1618.FACILITY
UK.CAED/EW_EA-16776.FACILITY,UK.CAED/EW_EA-163.FACILITY
UK.CAED/EW_EA-16798.FACILITY,UK.CAED/EW_EA-2486.FACILITY
UK.CAED/EW_EA-16801.FACILITY,UK.CAED/EW_EA-2752.FACILITY
UK.CAED/EW_EA-16806.FACILITY,UK.CAED/EW_EA-2872.FACILITY
UK.CAED/EW_EA-16834.FACILITY,UK.CAED/EW_EA-6367.FACILITY
UK.CAED/EW_EA-16877.FACILITY,GB.EEA/EW_EA-16877.FACILITY
UK.CAED/EW_EA-16879.FACILITY,GB.EEA/EW_EA-360.FACILITY
